userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,suppressed,date
10075168,TedderBot,39250531,552961005,552867287,0,2013 Prague explosion,2013-04-30T23:20:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-04-30
39197131,Yapperbot,68413740,1037701388,1037670472,0,2021 Greece wildfires,2021-08-08T06:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-08
39197131,Yapperbot,66955132,1037228117,1037194137,0,Andrew Cuomo sexual harassment allegations,2021-08-05T08:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-05
39197131,Yapperbot,68399906,1037203637,1037168925,0,Milavče train crash,2021-08-05T04:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-05
39197131,Yapperbot,56723391,1037044058,1037007210,0,Krystsina Tsimanouskaya,2021-08-04T06:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-04
39197131,Yapperbot,57551106,1036967192,1036922047,0,I-Space (Chinese company),2021-08-03T19:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-03
39197131,Yapperbot,56723391,1036840134,1036799702,0,Krystsina Tsimanouskaya,2021-08-03T01:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-03
39197131,Yapperbot,68384300,1036803164,1036756570,0,Belarus–European Union border crisis,2021-08-02T20:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-02
39197131,Yapperbot,66543207,1036674435,1036635162,0,2021 Brazilian protests,2021-08-02T02:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-08-02
39197131,Yapperbot,67867435,1036357695,1036321610,0,Susuzluq explosion,2021-07-31T02:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-31
39197131,Yapperbot,68351769,1036192008,1036154954,0,2021 Daraa offensive,2021-07-30T02:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-30
39197131,Yapperbot,68317137,1036141104,1036098225,0,Murder of Noor Mukadam,2021-07-29T19:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-29
39197131,Yapperbot,454268,1036124120,1036082390,0,Carlie's Law,2021-07-29T17:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-29
39197131,Yapperbot,63214876,1036100718,1036064213,0,2020–2022 Malaysian political crisis,2021-07-29T14:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-29
39197131,Yapperbot,58542318,1035999307,1035953550,0,2020 Summer Olympics medal table,2021-07-28T22:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-28
39197131,Yapperbot,63588596,1035911289,1035876210,0,COVID-19 community quarantines in the Philippines,2021-07-28T11:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-28
39197131,Yapperbot,68326831,1035865248,1035826945,0,2021 Tunisian self-coup,2021-07-28T04:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-28
39197131,Yapperbot,68338838,1035851189,1035810500,0,Transnet ransomware attack,2021-07-28T02:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-28
39197131,Yapperbot,66052299,1035478794,1035434790,0,DezNat,2021-07-25T23:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-25
39197131,Yapperbot,3003839,1035172793,1035139488,0,Fiamē Naomi Mataʻafa,2021-07-24T04:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-24
39197131,Yapperbot,68301069,1035154365,1035116907,0,Kris Wu rape case,2021-07-24T01:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-24
39197131,Yapperbot,67732612,1035119594,1035078624,0,2021 Samoan constitutional crisis,2021-07-23T20:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-23
39197131,Yapperbot,3003806,1035119586,1035080022,0,Tuilaʻepa Saʻilele Malielegaoi,2021-07-23T20:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-23
39197131,Yapperbot,68279105,1035112389,1035069597,0,2021–2022 Iranian protests,2021-07-23T19:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",TRUE,NA,2021-07-23
39197131,Yapperbot,68284057,1035015655,1034981299,0,2021 Henan floods,2021-07-23T05:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-23
39197131,Yapperbot,67732612,1034949097,1034900998,0,2021 Samoan constitutional crisis,2021-07-22T19:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-22
39197131,Yapperbot,68282531,1034852540,1034815946,0,Sukhoi Su-75 Checkmate,2021-07-22T06:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-22
39197131,Yapperbot,66589562,1034833386,1034792658,0,Casualties of the Tigray war,2021-07-22T03:00:22Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-22
39197131,Yapperbot,65760352,1034833377,1034792072,0,Tigray war,2021-07-22T03:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-22
39197131,Yapperbot,51424588,1034690317,1034653595,0,Pegasus (spyware),2021-07-21T09:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-21
39197131,Yapperbot,68273563,1034649084,1034602582,0,July 2021 Baghdad bombing,2021-07-21T03:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-21
39197131,Yapperbot,68280535,1034633769,1034588173,0,2021 British Isles heatwave,2021-07-21T01:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-21
39197131,Yapperbot,68271719,1034633766,1034594345,0,Pegasus Project (investigation),2021-07-21T01:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-21
39197131,Yapperbot,68213064,1034578920,1034532690,0,2021 Cuban protests,2021-07-20T18:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-20
39197131,Yapperbot,68261975,1034483846,1034444602,0,Wi Spa controversy,2021-07-20T04:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-20
39197131,Yapperbot,68271193,1034418140,1034370695,0,River Valley High School attack,2021-07-19T19:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-19
39197131,Yapperbot,68261854,1034199789,1034168227,0,Nationals Park shooting,2021-07-18T13:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-18
39197131,Yapperbot,68220224,1034020308,1033990681,0,MY Complex Fire,2021-07-17T09:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-17
39197131,Yapperbot,68220188,1034020307,1033992716,0,Robertson Draw Fire,2021-07-17T09:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-17
39197131,Yapperbot,68218283,1033918355,1033879067,0,2021 South African unrest,2021-07-16T17:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-16
39197131,Yapperbot,68187748,1033617960,1033571743,0,2021 Taliban offensive,2021-07-14T20:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-14
39197131,Yapperbot,68218864,1033439299,1033396316,0,Fifth Deuba cabinet,2021-07-13T18:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-13
39197131,Yapperbot,68178591,1033348241,1033314849,0,Assassination of Jovenel Moïse,2021-07-13T04:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-13
39197131,Yapperbot,67842950,1033277800,1033231618,0,2021–2022 Dutch cabinet formation,2021-07-12T18:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-12
39197131,Yapperbot,68187748,1033144968,1033100536,0,2021 Taliban offensive,2021-07-11T22:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-11
39197131,Yapperbot,65124260,1033064806,1033032570,0,Britney Spears conservatorship case,2021-07-11T11:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-11
39197131,Yapperbot,68196978,1032843364,1032804262,0,Rupganj factory fire,2021-07-10T01:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-10
39197131,Yapperbot,67526069,1032725362,1032697718,0,2021 Dublin Bay South by-election,2021-07-09T08:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-09
39197131,Yapperbot,67951873,1032561240,1032528704,0,2021 Washington wildfires,2021-07-08T06:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-08
39197131,Yapperbot,68136148,1032381909,1032341370,0,2021 Philippine Air Force C-130 crash,2021-07-07T03:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-07
39197131,Yapperbot,63986360,1032172015,1032116623,0,REvil,2021-07-05T22:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-05
39197131,Yapperbot,68048055,1031917204,1031884138,0,2021 Western North America heat wave,2021-07-04T13:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-04
39197131,Yapperbot,68035614,1031899112,1031868673,0,Surfside condominium collapse,2021-07-04T10:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-04
39197131,Yapperbot,68126344,1031876039,1031842920,0,2021 Atami landslide,2021-07-04T06:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-04
39197131,Yapperbot,68126344,1031839297,1031800681,0,2021 Atami landslide,2021-07-04T00:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-04
39197131,Yapperbot,68116720,1031832923,1031791631,0,Transair Flight 810,2021-07-03T23:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-03
39197131,Yapperbot,54503723,1031795836,1031750075,0,Concerns and controversies at the 2020 Summer Olympics,2021-07-03T18:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-03
39197131,Yapperbot,1043455,1031604138,1031566227,0,"Lytton, British Columbia",2021-07-02T15:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-02
39197131,Yapperbot,62814717,1031568285,1031530747,0,2020–2022 Taal Volcano eruptions,2021-07-02T10:01:01Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-02
39197131,Yapperbot,62814717,1031512691,1031471329,0,2020–2022 Taal Volcano eruptions,2021-07-02T02:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-07-02
39197131,Yapperbot,11815040,1030984984,1030945884,0,Elephant & Castle railway station,2021-06-29T04:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-29
39197131,Yapperbot,68040271,1030874949,1030834045,0,Canadian Indian residential school gravesites,2021-06-28T14:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-28
39197131,Yapperbot,68031119,1030837550,1030800048,0,Marieval Indian Residential School,2021-06-28T09:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-28
39197131,Yapperbot,109474,1030798645,1030756988,0,"Surfside, Florida",2021-06-28T03:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-28
39197131,Yapperbot,68041754,1030644919,1030611514,0,2021 South Moravia tornado,2021-06-27T07:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-27
39197131,Yapperbot,67953981,1030574785,1030532317,0,Windows 11,2021-06-26T20:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-26
39197131,Yapperbot,67245778,1030509365,1030480160,0,Trial of Derek Chauvin,2021-06-26T11:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-26
39197131,Yapperbot,64077914,1030486888,1030458013,0,Derek Chauvin,2021-06-26T07:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-26
39197131,Yapperbot,67842950,1030347417,1030317197,0,2021–2022 Dutch cabinet formation,2021-06-25T11:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-25
39197131,Yapperbot,68036881,1030323244,1030293903,0,January 6th Committee,2021-06-25T07:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-25
39197131,Yapperbot,743721,1030306249,1030268468,0,Missionary Oblates of Mary Immaculate,2021-06-25T04:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-25
39197131,Yapperbot,68027510,1030294378,1030256255,0,Hungarian anti-LGBTQ law,2021-06-25T02:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-25
39197131,Yapperbot,68031119,1030207900,1030175471,0,Marieval Indian Residential School,2021-06-24T15:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-24
39197131,Yapperbot,68023534,1030175947,1030144854,0,India Walton,2021-06-24T10:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-24
39197131,Yapperbot,68025136,1030114363,1030072175,0,2021 Lahore bombing,2021-06-24T00:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-24
39197131,Yapperbot,68009431,1029833101,1029804633,0,2021 Swedish government crisis,2021-06-22T09:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-22
39197131,Yapperbot,67976308,1029311121,1029276255,0,2021 Izmir Peoples' Democratic Party provincial organization attack,2021-06-19T06:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-19
39197131,Yapperbot,67983748,1029288019,1029256562,0,2021 Novara vehicle-ramming attack,2021-06-19T02:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-19
39197131,Yapperbot,67976308,1029234280,1029192058,0,2021 Izmir Peoples' Democratic Party provincial organization attack,2021-06-18T18:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-18
39197131,Yapperbot,220304,1029165598,1029135044,0,Federal holidays in the United States,2021-06-18T09:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-18
39197131,Yapperbot,67976308,1029111308,1029074286,0,2021 Izmir Peoples' Democratic Party provincial organization attack,2021-06-18T00:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-18
39197131,Yapperbot,67957719,1028848970,1028812022,0,June 2021 Mogadishu bombing,2021-06-16T11:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-16
39197131,Yapperbot,67885750,1028817812,1028778762,0,Jerusalem Day march,2021-06-16T06:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-16
39197131,Yapperbot,67936227,1028656417,1028622037,0,2021 Shiyan pipeline explosion,2021-06-15T08:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-15
39197131,Yapperbot,67936227,1028429011,1028385623,0,2021 Shiyan pipeline explosion,2021-06-13T23:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-13
39197131,Yapperbot,30207256,1028397931,1028358228,0,Stobart Air,2021-06-13T19:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-13
39197131,Yapperbot,67882759,1027676732,1027645280,0,2021 Ghotki rail crash,2021-06-09T10:00:42Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-09
39197131,Yapperbot,67864331,1027652518,1027622520,0,Solhan and Tadaryat massacres,2021-06-09T06:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-09
39197131,Yapperbot,67874108,1027460010,1027418130,0,2021 Sri Lanka floods,2021-06-08T02:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-08
39197131,Yapperbot,67874108,1027287131,1027244529,0,2021 Sri Lanka floods,2021-06-07T03:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-07
39197131,Yapperbot,67864331,1027261506,1027211631,0,Solhan and Tadaryat massacres,2021-06-07T00:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-07
39197131,Yapperbot,67867435,1027159958,1027123196,0,Susuzluq explosion,2021-06-06T13:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-06
39197131,Yapperbot,56449979,1026928661,1026888048,0,Yana Sizikova,2021-06-05T02:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-05
39197131,Yapperbot,67733703,1026922168,1026882991,0,X-Press Pearl,2021-06-05T01:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-05
39197131,Yapperbot,67842950,1026727286,1026683692,0,2021–2022 Dutch cabinet formation,2021-06-03T23:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-03
39197131,Yapperbot,66402396,1026687100,1026641101,0,COVID-19 vaccination in India,2021-06-03T18:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-03
39197131,Yapperbot,67832415,1026555975,1026516155,0,Steamship Authority ransomware attack,2021-06-03T00:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-03
