userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,date
1670386,Yellowdesk,3304705,147863135,147646156,0,HPV vaccine,2007-07-29T15:05:02Z,/* Controversy */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,3363771,147861905,143926662,0,Fehmarn Belt fixed link,2007-07-29T14:57:01Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,30863871,147861545,146756053,0,Kabalikat ng Malayang Pilipino,2007-07-29T14:54:41Z,/* Party Split */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,3509011,147861298,125039054,0,First Quench Retailing,2007-07-29T14:53:08Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2792602,147860645,131781081,0,Naeem Bokhari,2007-07-29T14:49:25Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2870168,147860143,147193566,0,Tensor–vector–scalar gravity,2007-07-29T14:46:16Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2916987,147859997,124577566,0,"Ghent, West Virginia",2007-07-29T14:45:29Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2893046,147859943,147391330,0,Plame affair grand jury investigation,2007-07-29T14:45:06Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2985768,147859789,147486378,0,Kamchatka Krai,2007-07-29T14:44:16Z,Removed  {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,3030888,147859706,132476556,0,"Makkah Masjid, Hyderabad",2007-07-29T14:43:42Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,3048010,147859653,143590963,0,Military Information Services (Poland),2007-07-29T14:43:16Z,/* Liquidation */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2326869,147859411,146829685,0,South Thailand insurgency,2007-07-29T14:41:36Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2346678,147859311,147506745,0,List of ongoing armed conflicts,2007-07-29T14:40:52Z,/* External links */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2372429,147859183,147628786,0,Iraqi civil war (2006–2008),2007-07-29T14:39:58Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2374745,147859104,143195085,0,Military Council for Justice and Democracy,2007-07-29T14:39:28Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2450007,147858974,146866505,0,Louisiana State University Laboratory School,2007-07-29T14:38:29Z,/* Sports */ This event is over. Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2472253,147858902,138048573,0,African Union Mission in Sudan,2007-07-29T14:38:00Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2538277,147858714,147825079,0,State of the Nation Address (Philippines),2007-07-29T14:36:42Z,Removed  {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2569685,147858632,146795324,0,Thadeus Nguyễn Văn Lý,2007-07-29T14:36:13Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2595725,147858533,146575618,0,"Seminole High School (Pinellas County, Florida)",2007-07-29T14:35:32Z,/* History */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2596097,147858433,147217311,0,Denis Pagan,2007-07-29T14:34:50Z,/* Carlton Football Club */ Removed {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2670548,147858359,145300020,0,Mungiki,2007-07-29T14:34:16Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2700282,147858243,146056847,0,Hidden Lake Academy,2007-07-29T14:33:33Z,/* 2006 Petition for Lawsuit */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2699762,147858160,147822258,0,Barry Hall,2007-07-29T14:33:07Z,/* Move to the Swans */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2068785,147857545,133385588,0,Samjhauta Express,2007-07-29T14:28:55Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2075510,147857459,146105379,0,Art Gallery of New South Wales,2007-07-29T14:28:22Z,/* 2007 Art Theft */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2106543,147857316,146864318,0,Paramount Airlines,2007-07-29T14:27:19Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2151011,147856573,142093167,0,Jenner & Block,2007-07-29T14:22:08Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1699087,147856390,144339963,0,Terrorism in Saudi Arabia,2007-07-29T14:20:46Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1840321,147855962,144904649,0,Ngong Ping 360,2007-07-29T14:17:06Z,/* Incidents */ This event is over. Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1856254,147855696,147579700,0,Cora (hypermarket),2007-07-29T14:15:11Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1942574,147855609,144806861,0,Tarō Asō,2007-07-29T14:14:33Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1942994,147855513,145810851,0,Turnitin,2007-07-29T14:13:48Z,/* Controversy & Litigation */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2003205,147855387,142646517,0,Constitución railway station,2007-07-29T14:12:45Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1920610,147855368,147816519,0,2000s United States housing bubble,2007-07-29T14:12:37Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2008004,147855198,147694738,0,John Brumby,2007-07-29T14:11:14Z,Removed {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2010495,147854829,146681509,0,Gary McKinnon,2007-07-29T14:08:35Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,2057979,147854772,143601327,0,Dirk Koetter,2007-07-29T14:08:10Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1597916,147854362,130291670,0,Dasab Airlines,2007-07-29T14:04:58Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1616316,147854306,130291397,0,Sosoliso Airlines,2007-07-29T14:04:33Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1622398,147854219,146221077,0,John Couey,2007-07-29T14:03:48Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1623893,147853374,147040383,0,Leenaun,2007-07-29T13:56:57Z,Removed {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1632221,147853299,124491460,0,King Mango Strut,2007-07-29T13:56:25Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1632293,147853220,143418676,0,Shaha Riza,2007-07-29T13:55:47Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1644662,147853157,144355821,0,Nigel Stepney,2007-07-29T13:55:18Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1674224,147853114,147496802,0,Pizza bomber,2007-07-29T13:54:53Z,Removed {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1682548,147852925,143100067,0,Barry George,2007-07-29T13:53:22Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1757165,147852861,147432180,0,Iran and weapons of mass destruction,2007-07-29T13:52:53Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1700791,147852798,146707268,0,Immigration detention,2007-07-29T13:52:20Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1366146,147852399,147324147,0,TAAG Angola Airlines,2007-07-29T13:49:07Z,/* 737 Accident */ This event is over. Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1443825,147852215,146631022,0,Joe Francis,2007-07-29T13:47:36Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1455571,147852158,140240062,0,ADC Airlines,2007-07-29T13:47:09Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1269169,147852082,147742595,0,John Thwaites (Australian politician),2007-07-29T13:46:37Z,Removed  {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1289703,147851505,133202589,0,Max Merritt,2007-07-29T13:42:03Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1310579,147851346,147046305,0,Collateralized debt obligation,2007-07-29T13:40:39Z,/* Subprime meltdown */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1311283,147851237,147731583,0,SpaceShipTwo,2007-07-29T13:39:49Z,The {{future spaceflight}} will do. Removed {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1327035,147851047,145711606,0,Jim Nicholson (American politician),2007-07-29T13:38:14Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1330683,147850646,147172213,0,Management of tuberculosis,2007-07-29T13:35:14Z,/* Epidemiology of drug-resistant TB */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1368044,147850549,146516673,0,"Michael Levy, Baron Levy",2007-07-29T13:34:32Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,928719,147850212,147029018,0,Bear Stearns,2007-07-29T13:31:47Z,/* Subprime mortgage hedge fund crisis */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}],NA,2007-07-29
1670386,Yellowdesk,946203,147850039,146930032,0,David Hicks,2007-07-29T13:30:21Z,Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,950663,147849974,146918880,0,Popeyes,2007-07-29T13:29:50Z,/* History */ Removed aging {{Current}} tag. The tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,988036,147849812,146764904,0,LaVar Arrington,2007-07-29T13:28:30Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,997138,147849526,147736024,0,Robert Zoellick,2007-07-29T13:26:12Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1032342,147849357,147377759,0,Withdrawal of United States troops from Iraq (2007–2011),2007-07-29T13:25:04Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1054403,147849254,147227681,0,Sharpe James,2007-07-29T13:24:16Z,Removed {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,1060914,147849135,128225294,0,Nigerian Oil Crisis,2007-07-29T13:23:18Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,164662,147848627,147678458,0,Dominique de Villepin,2007-07-29T13:19:12Z,Removed {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,232595,147848495,145227371,0,Mahmoud Abbas,2007-07-29T13:18:20Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,248903,147848393,147791861,0,Duane Chapman,2007-07-29T13:17:42Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,255964,147847649,147821488,0,Mahathir Mohamad,2007-07-29T13:11:54Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,307455,147847492,147180755,0,Avaya,2007-07-29T13:10:51Z,/* Current */  Removed {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,414166,147846299,146105348,0,Jim Gibbons (American politician),2007-07-29T13:01:57Z,/* Outlook password accident */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,409240,147845297,146085065,0,Heather Wilson,2007-07-29T12:53:15Z,/* Fired US attorneys */Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,495862,147844689,142321548,0,Alberto Salazar,2007-07-29T12:47:47Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,508402,147844531,146399749,0,Nicolae Văcăroiu,2007-07-29T12:46:31Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11924041,147755439,144740837,0,Murder of Jessie Davis,2007-07-29T00:20:24Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11947841,147755324,146576043,0,Miss Hong Kong 2007,2007-07-29T00:19:48Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11866976,147753355,139441896,0,Equinor,2007-07-29T00:06:47Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11856423,147753205,145355653,0,Charleston Sofa Super Store fire,2007-07-29T00:05:41Z,This event has concluded. Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11847958,147752970,147272621,0,Battle of Baqubah,2007-07-29T00:04:20Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,21222104,147752802,147708221,0,Treaty of Lisbon,2007-07-29T00:03:13Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11899761,147752578,146772496,0,Salman Rushdie knighthood controversy,2007-07-29T00:01:53Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11311621,147752303,146054147,0,Ted Klaudt,2007-07-29T00:00:17Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-29
1670386,Yellowdesk,11780833,147752217,142907347,0,Death of Sean Kennedy,2007-07-28T23:59:48Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11776943,147751823,144156410,0,Cornish National Liberation Army,2007-07-28T23:57:23Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11719549,147751755,143970922,0,Kelly Allen Frank,2007-07-28T23:56:59Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11709754,147751640,140785903,0,2007 Chittagong mudslides,2007-07-28T23:56:22Z,This event is over. Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10802823,147751256,139890049,0,Same-sex marriage in New Hampshire,2007-07-28T23:54:08Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11055166,147751078,144062080,0,Leeds United Football Club Limited,2007-07-28T23:53:02Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11319442,147750682,147750466,0,May 2007 abduction of United States soldiers in Iraq,2007-07-28T23:50:45Z,"corrected tag. Remove {{current}}, leave {{cleanup}}",NA,2007-07-28
1670386,Yellowdesk,11319442,147750466,144648355,0,May 2007 abduction of United States soldiers in Iraq,2007-07-28T23:49:26Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10244472,147749751,147445439,0,The Other Russia (coalition),2007-07-28T23:45:18Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10283536,147749514,142643365,0,Murder of Tynesha Stewart,2007-07-28T23:43:56Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10418989,147749441,124586466,0,Solomon Islands Tsumani,2007-07-28T23:43:30Z,The event is long over. Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10193737,147748245,146099198,0,American Freedom Mortgage,2007-07-28T23:36:42Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10031054,147747965,144423756,0,Climate Change Act 2008,2007-07-28T23:34:50Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10240879,147747902,143827572,0,Barrington Irving,2007-07-28T23:34:18Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,10267717,147747855,147743705,0,Homesh,2007-07-28T23:33:56Z,Removed {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9287946,147747593,147678861,0,2007 Philippine barangay and Sangguniang Kabataan elections,2007-07-28T23:32:16Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9323917,147747515,147393660,0,Aerosmith World Tour 2007,2007-07-28T23:31:44Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9311815,147747444,141196197,0,List of military operations in the war in Afghanistan (2001–2021),2007-07-28T23:31:15Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9008827,147745929,146983587,0,Edward and Elaine Brown,2007-07-28T23:21:42Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9034086,147745818,147246773,0,Democratic Party (Italy),2007-07-28T23:21:11Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9069744,147745723,124494969,0,Junaid Ismail Dockrat,2007-07-28T23:20:36Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9069790,147745658,124487065,0,Farhad Ahmed Dockrat,2007-07-28T23:20:12Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9087364,147745618,147135875,0,Islamic State,2007-07-28T23:19:53Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9103395,147745461,147160820,0,WPRS-FM,2007-07-28T23:18:57Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,9326849,147745341,140161969,0,Washington Initiative 957 (2007),2007-07-28T23:18:19Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8762021,147744946,146763774,0,Viral hemorrhagic septicemia,2007-07-28T23:15:50Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8801226,147744803,133168823,0,"Guinea-Bissau riot, 2007",2007-07-28T23:15:01Z,The event is long over. Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8809273,147744711,138246565,0,Albert Folens,2007-07-28T23:14:22Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8813245,147744600,132751634,0,Prototype This!,2007-07-28T23:13:37Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8815398,147744478,124494804,0,Kulpi,2007-07-28T23:12:48Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,8731614,147743728,136597791,0,Jim Christy,2007-07-28T23:08:04Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
